CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_US.data	2743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	84141	153045	1	0	SS|MC	0	60780	274152	3	0	MC|SS|MC|SS	0	80588	175893	11	7	18	main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page2|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page3|unit7page8|unit7page3|main|unit7page4|u07_pg4_popup6|book=page4	80648|12392|4097|4716|4800|7744|1755|4629|3394|2227|17446|3557|3032|3015|3406|10352|2605|6078	0	0	0	0	0		0	36906	67000	0	0	0			0	0	MC	2	4	6	2	u16_item101|newmail1|u16_item101|u16_item104|newmail2|u16_item104	0	13508	261110	0	0	0	0	0		0	23172	96973	0	0	1	1	0	u23_item305	0	38612	165017	6	5	11	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|u023_pg2_txt22_popup	41616|14848|3859|5125|3922|3658|14093|13867|17239|3200|21092|22498	2	0	WB|MC|WB
ZA6712_US.data	2744	0	4	5	1	u01a_item101|u01a_item103|u01a_item104|u01a_item102|u01a_item104	0	53504	100961	1	0	1	1	0	u01b_item101	0	0	37166	0	0	34398	46333	0	0	WB	0	53637	111943	1	0	1	u06a_default	111943	0	0	12066	21261	1	0	1	main	21261	0	0	26584	52674	0	0	0	17494	0	0	MC	0	66384	77147	1	0	SS|MC	0	0	58361	0	0	MC	0	34082	57858	4	0	4	main|unit7page7|u07_pg7_popup6|book=page7	34327|17706|2484|3341	0	0	1	1	0	u02_item102	0	28680	38931	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	34497	0	0	0	0	0		0	0	23898	0	0	0	0	0		0	19935	32319	3	1	4	main|unit23page7|u023_pg7_txt4_popup|unit23page7	19935|5339|3082|3963	0	0	WB
ZA6712_US.data	2745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	275	0	5	16	11	u01a_item101|u01a_item105|u01a_item102|u01a_item101|u01a_item102|u01a_item103|u01a_item104|u01a_item105|u01a_item105|u01a_item103|u01a_item105|u01a_item103|u01a_item105|u01a_item103|u01a_item105|u01a_item103	0	30496	167390	0	0	5	12	7	u01b_item101|u01b_item101|u01b_item102|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item101|u01b_item103|u01b_item105|u01b_item102|u01b_item104	0	27113	226518	0	0	67911	74641	0	0	WB	0	16809	47490	1	0	1	u06a_default	47490	0	0	15495	23145	1	0	1	main	23145	0	0	21432	76115	0	0	0	7073	0	0	MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2754	0	1	1	0	u01a_item101	0	0	88427	0	0	1	1	0	u01b_item101	0	64254	117767	0	0	79507	244005	8	0	WB|SS|WB|SS|WB|SS|WB|SS|WB	0	60797	302740	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	60797|4662|237281	0	0	20047	334718	6	7	13	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main	20227|50563|3087|57937|3968|64225|2814|37985|2926|52651|17472|8364|12499	0	0	57532	345975	0	0	56164	103486	2	0	MC|SS|MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2757	0	1	1	0	u01a_item101	0	106021	211190	1	0	4	5	1	u01b_item101|u01b_item101|u01b_item102|u01b_item104|u01b_item105	0	110861	228053	0	0	166476	273420	0	2	WB	0	89694	218782	1	0	1	u06a_default	218782	0	0	46914	93054	2	0	2	main|unit06bpage7	47107|45947	0	0	121320	222996	0	0	66797	202717	0	0	MC	0	116038	203622	3	0	SS|MC|SS|MC	0	120487	209665	2	0	MC|SS|MC	0	92954	229519	2	0	2	main|unit7page2	93100|136419	0	0	4	4	0	u02_item101|u02_item102|u02_item103|u02_item104	0	114545	217792	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	49693	57592	0	0	0	0	0		0	30388	43895	0	0	0	0	0		0	22352	59131	3	0	3	main|unit23page5|u023_pg5_txt5_popup	22352|28176|8603	0	0	WB
ZA6712_US.data	2758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2761	0	6	12	6	u01a_item101|u01a_item105|u01a_item104|u01a_item105|u01a_item104|u01a_item102|u01a_item102|u01a_item103|u01a_item104|u01a_item301|u01a_item102|u01a_item105	0	23405	261570	0	0	5	11	6	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	20708	298738	0	0	42490	167523	4	0	WB|SS|WB|SS|WB	0	50983	136647	3	4	7	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default|u06a_default_txt6_popup|u06a_default	50983|4504|75176|1603|1530|1418|1433	0	0	31353	61124	2	1	3	main|unit06bpage7|main	31502|8692|20930	0	0	55542	139664	0	0	55050	102812	3	1	MC|SS|MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	2762	0	8	17	9	u01a_item101|u01a_item102|u01a_item101|u01a_item102|u01a_item105|u01a_item104|u01a_item105|u01a_item104|u01a_item105|u01a_item103|u01a_item201|u01a_item202|u01a_item101|u01a_item104|u01a_item301|u01a_item102|u01a_item301	1	18842	180918	1	0	5	16	11	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item104|u01b_item103|u01b_item104|u01b_item103|u01b_item104|u01b_item103|u01b_item102|u01b_item101|u01b_item102|u01b_item104	0	26914	214368	0	0	48109	195106	4	0	WB|SS|WB|SS|WB	0	59912	209108	4	7	11	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default|u06a_default_txt6_popup|u06a_default|u06a_default_txt9_popup|u06a_default|u06a_default_txt3_popup|u06a_default	59912|5054|1070|1596|38005|1257|19062|2569|73849|1622|5112	0	0	27369	319758	7	23	30	main|unit06bpage1|unit06bpage2|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage7|main|unit06bpage7|main|unit06bpage5|main|unit06bpage3|main|unit06bpage1|main|unit06bpage5|main|unit06bpage7|main|unit06bpage7|main|unit06bpage3	27522|94348|7925|4076|3347|45852|2043|18269|1580|26647|4250|9071|1435|4026|3368|4941|5470|2611|1140|2690|1554|2716|1285|1650|1295|6308|10103|11690|3647|8899	0	0	37207	200907	0	0	73488	231356	5	0	MC|SS|MC|SS|MC|SS	0	27694	81634	3	0	SS|MC|SS|MC	0	34072	221555	12	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC	0	30019	300931	14	48	62	main|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|unit7page5|unit7page4|main|unit7page3|unit7page8|unit7page3|main|unit7page2|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page4|unit7page5|unit7page4|u07_pg4_popup6|book=page4	30159|14813|9802|6010|1323|6608|5833|6036|2580|5181|1699|4104|1272|29734|5500|1241|2458|5387|9096|2377|2039|2995|1546|1587|3466|2305|1751|2766|5063|1037|1573|1907|1487|917|1192|3641|1618|4246|1423|5244|2380|2245|1707|11492|1652|6527|6381|8070|1677|7082|1664|1139|1363|5069|5522|3271|2793|7941|14945|5513|1008|2474	0	0	4	11	7	u02_item101|u02_item102|u02_item103|u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item102|u02_item103|u02_item104	0	72416	439191	7	17	24	main|unit02page1|MC|WP|unit02page1|WP|unit02page1|MC|WP|MC|unit02page1|WP|MC|WP|unit02page1|unit02page3|unit02page1|unit02page3|MC|WP|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|MC|WP|unit02page1|unit02page5|MC|WP|unit02page5|u02_pg5_txt21|unit02page5|u02_pg5_txt21|unit02page5|u02_pg5_txt21|unit02page5|unit02page2	4401|10598|10004|6015|9568|11652|6878|20748|1776|1537|14940|1204|10632|1029|5610|10058|4848|14897|3078|855|11004|2150|2151|18030|1986|19312|29760|1653|20626|8628|28092|1279|8936|1344|4840|3517|12951|2947|9639|3865	25	0	MC|WB|MC|WP|WB|WP|WB|MC|WP|MC|WB|WP|MC|WP|WB|MC|WP|WB|MC|WB|MC|WP|WB|MC|WP|WB	2	8	9	1	u16_item101|u16_item102|u16_item103|u16_item104|newmail1|newmail2|u16_item101|item0|item5	0	16041	354196	0	0	13	15	2	u11b_item103|u11b_item113|u11b_item217|u11b_item103|u11b_item114|u11b_item186|u11b_item146|u11b_item217|u11b_item220|u11b_item237|u11b_item241|u11b_item265|u11b_item289|u11b_item294|u11b_item295	0	18717	235744	0	0	1	1	0	u23_item305	0	24898	120063	6	3	9	main|unit23page1|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page2|u023_pg2_txt22_popup	25062|13336|34749|1778|6124|2246|10240|3059|19398|4071	2	0	WB|MC|WB
ZA6712_US.data	2763	0	4	5	1	u01a_item101|u01a_item102|u01a_item105|u01a_item103|u01a_item103	0	49142	81705	0	0	5	6	1	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	33796	144090	0	0	30448	118602	8	0	WB|SS|WB|SS|WB|SS|WB|SS|WB	0	96519	143477	1	0	1	u06a_default	143477	0	0	16665	100217	6	7	13	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main	16809|7176|3059|15705|2467|5625|1272|9904|2604|7245|1902|8927|17522	0	0	28642	147970	0	0	39596	285910	18	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC	0	27665	122861	3	0	SS|MC|SS|MC	0	35128	116373	3	0	MC|SS|MC|SS	0	18468	141484	14	15	29	main|unit7page1|u07_pg1_txt7_popup|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|unit7page5|unit7page4|main|unit7page2|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page2|main|unit7page4|u07_pg4_popup6|book=page4	18610|12762|3092|1424|16108|1572|2500|2059|1902|1542|7080|10798|8521|1884|3693|1861|6357|3555|6085|4643|4409|4942|1369|1090|3472|3229|3497|1238|2190	0	0	4	4	0	u02_item101|u02_item102|u02_item103|u02_item104	0	21438	279878	7	26	33	main|WP|main|MC|main|MC|main|unit02page3|MC|unit02page3|unit02page2|MC|unit02page2|MC|unit02page2|MC|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|MC|unit02page1|MC|unit02page1|unit02page5|u02_pg5_txt21|unit02page5|MC|unit02page5|MC|unit02page5|unit02page3|unit02page2|unit02page1|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3	8521|1035|466|9034|3436|5188|1756|18674|20829|10655|6864|6414|11175|3216|3219|3151|7360|4820|2792|944|13502|2923|1810|1840|17875|6462|11782|3767|2260|1369|730|12861|1922|1431|10759|1726|2098|2248|992|1557|10105|13773|1627|1195|1123|1153	27	0	MC|WB|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB	1	2	4	2	u16_item101|newmail1|u16_item101|u16_item101	0	9323	163277	0	0	3	6	3	u11b_item701|u11b_item702|u11b_item702|u11b_item703|u11b_item702|u11b_item701	0	11068	93722	0	0	1	1	0	u23_item305	0	11277	84764	6	4	10	main|MC|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|u023_pg2_txt22_popup	11277|15836|6920|5471|1881|3326|7430|9687|2786|2766|14185|3199	4	0	WB|MC|WB|MC|WB
ZA6712_US.data	2764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
